Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,24382,993,1.42 [1.18-1.69],0.0001381372753698
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",23363,671,1.72 [1.41-2.10],1.19508406291657e-07
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",22744,52,2.49 [1.50-4.13],0.0004192554606383
PRCP,Lysosomal Pro-X carboxypeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23172,926,1.53 [1.26-1.84],1.0271868503573798e-05
PRCP,Lysosomal Pro-X carboxypeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,26062,124,3.58 [2.61-4.91],2.725738681130707e-15
PRCP,Lysosomal Pro-X carboxypeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,26048,110,3.47 [2.50-4.82],1.0746462666842237e-13
PRCP,Lysosomal Pro-X carboxypeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,26361,423,4.71 [3.73-5.94],5.313725098912937e-39
PRCP,Lysosomal Pro-X carboxypeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26351,413,4.69 [3.71-5.93],2.658961322387183e-38
PRCP,Lysosomal Pro-X carboxypeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,22979,733,1.63 [1.32-2.01],5.217688461890639e-06
PRCP,Lysosomal Pro-X carboxypeptidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,22926,680,1.55 [1.25-1.93],8.565319739229202e-05
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter V Mental and behavioural disorders,Any mental disorder,23550,628,1.45 [1.16-1.80],0.0008661259412171
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",23042,120,2.27 [1.48-3.46],0.0001553940377158
PRCP,Lysosomal Pro-X carboxypeptidase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,27665,36,3.71 [2.31-5.94],4.9929388661611785e-08
PRCP,Lysosomal Pro-X carboxypeptidase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",25895,36,3.93 [2.48-6.23],5.629132982854956e-09
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,16942,283,0.52 [0.36-0.75],0.0004097083749244
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,22698,2131,1.31 [1.15-1.49],3.277387807399376e-05
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,24936,1177,1.36 [1.15-1.60],0.0002449888476228
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter X Diseases of the respiratory system,Asthma,20741,1012,1.43 [1.20-1.71],8.644711725368768e-05
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",20548,1012,1.43 [1.19-1.71],0.0001000150875764
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",20725,996,1.43 [1.20-1.71],9.34323337926934e-05
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,19322,6075,1.27 [1.16-1.39],2.010114014269876e-07
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",23230,2347,1.29 [1.14-1.46],4.807202588655289e-05
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter XI Diseases of the digestive system,Oesophagitis,21178,295,1.83 [1.35-2.48],8.861685238360138e-05
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",27581,63,2.37 [1.44-3.92],0.0007325700604743
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",27864,91,2.50 [1.66-3.76],1.0617232558410295e-05
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter XI Diseases of the digestive system,Crohn disease,26011,91,2.63 [1.71-4.03],9.24235483294899e-06
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter XI Diseases of the digestive system,Crohn's disease NAS,25986,66,2.63 [1.60-4.29],0.0001208175699966
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter XI Diseases of the digestive system,Diseases of liver,27126,106,2.55 [1.74-3.73],1.3769960965467864e-06
PRCP,Lysosomal Pro-X carboxypeptidase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,23908,82,0.34 [0.18-0.63],0.0006873411878795
