Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22905,253,1.64 [1.22-2.22],0.0010924196857319
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,23371,259,1.60 [1.15-2.25],0.0057672846796034
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22999,251,1.57 [1.20-2.06],0.0010964217765815
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ADM,Pro-adrenomedullin,23307,255,1.90 [1.25-2.89],0.0025541725356848
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,AFM,Afamin,20051,212,3.03 [1.61-5.69],0.0005860736658388
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,AGRN,Agrin,23192,258,1.87 [1.45-2.41],1.7471235250946003e-06
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,AMBP,Protein AMBP,23273,255,3.53 [2.13-5.86],1.0444011946285162e-06
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ANGPTL1,Angiopoietin-related protein 1,22740,251,1.73 [1.18-2.53],0.0047881200054583
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ANGPTL2,Angiopoietin-related protein 2,23113,256,1.47 [1.12-1.94],0.0055683513323156
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ANGPTL4,Angiopoietin-related protein 4,23158,257,1.42 [1.11-1.81],0.0048602267844165
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,APOA1,Apolipoprotein A-I,20051,212,0.42 [0.24-0.72],0.0018682173959521
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,APOM,Apolipoprotein M,23170,254,0.59 [0.40-0.85],0.0050586571241426
