Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20068,169,1.24 [1.06-1.45],0.0079758007247022
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,ACSL1,Long-chain-fatty-acid--CoA ligase 1,17197,147,1.56 [1.13-2.16],0.0073063798678486
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,ACY1,Aminoacylase-1,20567,175,1.41 [1.14-1.74],0.0013023801016605
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,20383,170,0.57 [0.40-0.83],0.0034753980268504
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,AKR1C4,Aldo-keto reductase family 1 member C4,20195,170,1.31 [1.07-1.61],0.0089793385143648
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,17197,147,1.53 [1.11-2.12],0.009383726042646
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,ATP6V1D,V-type proton ATPase subunit D,20464,169,0.45 [0.25-0.81],0.0075815819015463
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,AXL,Tyrosine-protein kinase receptor UFO,20680,174,0.44 [0.27-0.72],0.0012390502309155
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,BMP4,Bone morphogenetic protein 4,20344,169,0.59 [0.43-0.82],0.0013884494966106
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,BOC,Brother of CDO,20195,170,0.38 [0.21-0.68],0.0010643628387052
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,BST2,Bone marrow stromal antigen 2,20753,175,1.56 [1.27-1.91],1.6998657482172803e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CACNA1C,Voltage-dependent L-type calcium channel subunit alpha-1C,17266,146,1.61 [1.12-2.31],0.0098982643057986
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,CCDC50,Coiled-coil domain-containing protein 50,17783,153,1.27 [1.08-1.49],0.0040521593367322
