Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20057,158,1.26 [1.07-1.48],0.0054202925339749
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],ACY1,Aminoacylase-1,20557,165,1.44 [1.16-1.79],0.0009516449973369
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,17285,143,1.71 [1.15-2.53],0.007606369821853
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,20372,159,0.58 [0.40-0.86],0.0062404575330393
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],ADGRE5,Adhesion G protein-coupled receptor E5,20722,164,0.53 [0.33-0.85],0.0079120666252621
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],AKR1C4,Aldo-keto reductase family 1 member C4,20184,159,1.32 [1.07-1.63],0.0090186675739556
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,17189,139,1.55 [1.11-2.16],0.0099689797481874
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],AXL,Tyrosine-protein kinase receptor UFO,20669,163,0.44 [0.26-0.74],0.0018775904042109
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],BMP4,Bone morphogenetic protein 4,20333,158,0.61 [0.44-0.84],0.003067592675046
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],BOC,Brother of CDO,20184,159,0.37 [0.20-0.68],0.0014191748061392
