Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,ACVRL1,Serine/threonine-protein kinase receptor R3,23081,440,1.51 [1.11-2.06],0.0095187139231355
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,AHNAK2,Protein AHNAK2,19669,384,1.62 [1.22-2.14],0.000750322669455
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,ALCAM,CD166 antigen,23621,458,2.01 [1.34-3.01],0.0006993466713928
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,APOD,Apolipoprotein D,19364,381,1.35 [1.12-1.63],0.0019959291730616
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,ATP6V1F,V-type proton ATPase subunit F,22775,439,0.82 [0.72-0.94],0.0036117245528845
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,BAG3,BAG family molecular chaperone regulator 3,23081,440,1.38 [1.11-1.71],0.0038717256721647
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,BRME1,Break repair meiotic recombinase recruitment factor 1,19576,386,1.41 [1.18-1.68],0.0001522915019473
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,BSG,Basigin,23562,454,2.10 [1.42-3.10],0.0002037909046792
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,BTNL10,Butyrophilin-like protein 10,19514,388,1.34 [1.11-1.61],0.002419641190424
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,C1QA,Complement C1q subcomponent subunit A,23491,454,1.65 [1.16-2.36],0.0057202078576611
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,CA12,Carbonic anhydrase 12,23213,444,1.54 [1.22-1.95],0.0002828378457466
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,CA9,Carbonic anhydrase 9,23528,450,1.26 [1.07-1.49],0.0058324465893864
Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,CCT5,T-complex protein 1 subunit epsilon,22775,439,0.75 [0.61-0.92],0.0068734180247677
