Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",ADAMTSL2,ADAMTS-like protein 2,43833,121,2.48 [1.60-3.84],4.518748551169399e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",AREG,Amphiregulin,50163,149,1.87 [1.42-2.44],6.0131207070528565e-06
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",CD300E,CMRF35-like molecule 2,50658,150,2.12 [1.55-2.88],1.922547142180021e-06
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",CGN,Cingulin,42629,115,1.75 [1.33-2.29],5.301915654763328e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",43723,122,2.06 [1.53-2.76],1.5643365279184618e-06
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",DLL1,Delta-like protein 1,50544,151,2.39 [1.55-3.71],9.084813647086856e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",GDF15,Growth/differentiation factor 15,51017,149,1.86 [1.49-2.31],2.544253667597132e-08
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",IGFBP4,Insulin-like growth factor-binding protein 4,49751,144,1.80 [1.36-2.37],3.907135373125761e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",IL2RA,Interleukin-2 receptor subunit alpha,50041,145,1.94 [1.45-2.60],8.241745643368172e-06
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",IMMT,MICOS complex subunit MIC60,43619,118,1.72 [1.31-2.25],7.58765978971923e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",KLK11,Kallikrein-11,50063,147,1.86 [1.38-2.50],5.023129188142876e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",KRT19,"Keratin, type I cytoskeletal 19",50235,145,1.52 [1.26-1.84],1.1385435583403728e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",LGALS4,Galectin-4,50353,146,1.61 [1.27-2.05],9.3116581517533e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",OCLN,Occludin,43745,122,2.02 [1.48-2.78],1.2406886438902532e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",PALM2,Paralemmin-2,43723,122,2.13 [1.51-3.00],1.7420990645376914e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",PLAUR,Urokinase plasminogen activator surface receptor,50025,145,2.95 [1.83-4.77],9.31446312143958e-06
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",PMS1,PMS1 protein homolog 1,42629,115,1.62 [1.28-2.05],6.830473081355529e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",PPL,Periplakin,42556,117,2.04 [1.46-2.85],3.2101504448596965e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",PPP1R14D,Protein phosphatase 1 regulatory subunit 14D,43745,122,1.86 [1.38-2.50],4.286570516832615e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",QPCT,Glutaminyl-peptide cyclotransferase,50447,146,3.06 [1.87-5.00],8.159847402117353e-06
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",REG1B,Lithostathine-1-beta,51017,149,1.54 [1.26-1.90],3.827587089500593e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",REG4,Regenerating islet-derived protein 4,50437,146,1.71 [1.31-2.24],7.494701809544204e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",REN,Renin,50397,148,1.38 [1.18-1.62],6.446348106474961e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",RNASET2,Ribonuclease T2,50773,148,2.46 [1.58-3.85],7.594238508150813e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",SEMA7A,Semaphorin-7A,50852,148,2.18 [1.48-3.21],8.257790548187704e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",SHISA5,Protein shisa-5,43833,121,2.35 [1.64-3.36],2.8712546183748018e-06
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,50399,148,2.34 [1.54-3.54],5.877098160939402e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,50399,148,1.65 [1.31-2.08],2.296646342529646e-05
Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",WFDC2,WAP four-disulfide core domain protein 2,47824,144,1.97 [1.46-2.66],8.778711627780706e-06
